channel,video_id,Title,Published_date,Views,like_x,comments,Comment_ID,Text,Name,like_y,Date,Time
Press_Play,q5Q5Vo-ZEWk,日文不止五十音！日本人得「僵直性脊椎炎」無法彎腰鞠躬怎麼辦？feat. 你轟狗【#頑劣中學生】,2021/7/9,33439,433,114,UgzPdrJDNNrZ1Ia-tP14AaABAg,這老師，真的很讓人質疑 😂😂😂,Emma Hu,0,2021/7/10,20:24:52
Press_Play,q5Q5Vo-ZEWk,日文不止五十音！日本人得「僵直性脊椎炎」無法彎腰鞠躬怎麼辦？feat. 你轟狗【#頑劣中學生】,2021/7/9,33439,433,114,UgyNI3HRXfJKmMyPTWJ4AaABAg,丹尼是誰？,廖偉宏,0,2021/7/10,13:00:42
Press_Play,q5Q5Vo-ZEWk,日文不止五十音！日本人得「僵直性脊椎炎」無法彎腰鞠躬怎麼辦？feat. 你轟狗【#頑劣中學生】,2021/7/9,33439,433,114,UgzJIPZ53Krb5h-SJwV4AaABAg,阿達開頭那個棒球打者超好笑😂<br>表情認真屁喔哈哈哈哈😂😂😂帶入感太強了啦,Is Ot,2,2021/7/10,11:12:58
Press_Play,q5Q5Vo-ZEWk,日文不止五十音！日本人得「僵直性脊椎炎」無法彎腰鞠躬怎麼辦？feat. 你轟狗【#頑劣中學生】,2021/7/9,33439,433,114,UgytMluamdDudfCnQ1p4AaABAg,我已經分不清楚哪個是真的哪個是假的了xd,超級短,0,2021/7/10,10:06:10
Press_Play,1V2VPbjCgxA,懺情時間！渣男、渣女究竟是加害者或被害者？【#不正常愛情研究中心】,2021/7/7,11481,149,30,Ugzg5qb750T56aKs-494AaABAg,雙子不用生氣呀～水瓶很久沒過了＾＾,菜菜緒,0,2022/3/21,16:56:01
Press_Play,1V2VPbjCgxA,懺情時間！渣男、渣女究竟是加害者或被害者？【#不正常愛情研究中心】,2021/7/7,11481,149,30,UgwHEwKNH1VLwy0uhhN4AaABAg,喜歡漂亮的手👋。。。吉良吉影？！,lintou1,1,2021/7/15,13:17:49
Press_Play,1V2VPbjCgxA,懺情時間！渣男、渣女究竟是加害者或被害者？【#不正常愛情研究中心】,2021/7/7,11481,149,30,UgwaZT17pXT7jNtdNZJ4AaABAg,宇珊的鏡頭需要調整一下吧lol,Wade Suen,0,2021/7/11,16:34:17
Press_Play,1V2VPbjCgxA,懺情時間！渣男、渣女究竟是加害者或被害者？【#不正常愛情研究中心】,2021/7/7,11481,149,30,Ugx8iptxDNGjopaID_l4AaABAg,還以為換主持人了...<br>張雨生&amp;梁心頤??,ji3g4arod,1,2021/7/11,12:51:55
Press_Play,1V2VPbjCgxA,懺情時間！渣男、渣女究竟是加害者或被害者？【#不正常愛情研究中心】,2021/7/7,11481,149,30,Ugy2q18DIr2grhjq9DB4AaABAg,這個男生是誰?新來賓嗎,steven Chen,0,2021/7/11,5:46:27
Press_Play,1V2VPbjCgxA,懺情時間！渣男、渣女究竟是加害者或被害者？【#不正常愛情研究中心】,2021/7/7,11481,149,30,UgzwUcgbEFAj6etX6fR4AaABAg,宇珊這一集居家感感覺更漂亮了XD,Ao Takayama,1,2021/7/11,0:27:36
Press_Play,1V2VPbjCgxA,懺情時間！渣男、渣女究竟是加害者或被害者？【#不正常愛情研究中心】,2021/7/7,11481,149,30,UgwB2tG0HokPIIs2HOB4AaABAg,拿舌頭互甩對方嘴唇是來自谷阿莫的哏吧XD,CyanCCC,0,2021/7/10,14:41:36
Press_Play,1V2VPbjCgxA,懺情時間！渣男、渣女究竟是加害者或被害者？【#不正常愛情研究中心】,2021/7/7,11481,149,30,UgzN0gZ6TIJqe7DvTFR4AaABAg,"<a href=""https://www.youtube.com/watch?v=1V2VPbjCgxA&amp;t=45m14s"">45:14</a> 抓到! 豪平前男友!",埃許,2,2021/7/9,11:17:47
Press_Play,1V2VPbjCgxA,懺情時間！渣男、渣女究竟是加害者或被害者？【#不正常愛情研究中心】,2021/7/7,11481,149,30,UgwbRTiFYgaRP7Ic_Np4AaABAg,杭州西湖的雷峰塔已經是很先進的建築，手扶梯、電梯⋯等，但裡面一樓有保存原始舊塔的地基與崩塌的材料，這些也不知道是真是假🤣,阿咕辜,0,2021/7/9,10:36:13
Press_Play,1V2VPbjCgxA,懺情時間！渣男、渣女究竟是加害者或被害者？【#不正常愛情研究中心】,2021/7/7,11481,149,30,Ugwpw3U9Ags2PP5BuIt4AaABAg,"<a href=""https://www.youtube.com/watch?v=1V2VPbjCgxA&amp;t=49m05s"">49:05</a><br>我反而是，自己被分手後，<br>會有點想要回去跟當年我劈腿甩了的女生道歉XDDD<br>因為突然能理解被愛人遺棄的痛苦",陳宥,1,2021/7/9,9:12:03
Press_Play,1V2VPbjCgxA,懺情時間！渣男、渣女究竟是加害者或被害者？【#不正常愛情研究中心】,2021/7/7,11481,149,30,Ugxtn_XKB4pHH3SQtvR4AaABAg,下一集可以直接邀請東區徳當來賓了 啊哈哈哈,Dawn Hsueh,2,2021/7/9,6:33:21
Press_Play,1V2VPbjCgxA,懺情時間！渣男、渣女究竟是加害者或被害者？【#不正常愛情研究中心】,2021/7/7,11481,149,30,Ugw4TfyaqnwSis3a-2Z4AaABAg,"<a href=""https://www.youtube.com/watch?v=1V2VPbjCgxA&amp;t=41m50s"">41:50</a> 有没有好心人翻译一下台语,希望台语部分有个字幕啊哈哈",Doge Inc,1,2021/7/9,5:24:25
Press_Play,1V2VPbjCgxA,懺情時間！渣男、渣女究竟是加害者或被害者？【#不正常愛情研究中心】,2021/7/7,11481,149,30,UgwObb75tz0qc51nCiB4AaABAg,單看截圖豪平很像被罵的臭肥宅，宇珊像是爆氣中的女友。,Wu,0,2021/7/8,15:13:09
Press_Play,1V2VPbjCgxA,懺情時間！渣男、渣女究竟是加害者或被害者？【#不正常愛情研究中心】,2021/7/7,11481,149,30,UgxXJ3hsq2VqlL0jqaZ4AaABAg,豪平喝茶好優雅,yong hsieh,2,2021/7/8,7:29:20
Press_Play,1V2VPbjCgxA,懺情時間！渣男、渣女究竟是加害者或被害者？【#不正常愛情研究中心】,2021/7/7,11481,149,30,Ugy7p4YXh5Spy5FfLDd4AaABAg,"<a href=""https://www.youtube.com/watch?v=1V2VPbjCgxA&amp;t=49m30s"">49:30</a> 其實有些女生不是只有其他女生是敵人，只要是比她還親近你的人，你的好兄弟也可以是敵人，尤其是在這個可以合法同性婚姻的時代-w-",陳昱瑋,4,2021/7/8,3:57:50
Press_Play,1V2VPbjCgxA,懺情時間！渣男、渣女究竟是加害者或被害者？【#不正常愛情研究中心】,2021/7/7,11481,149,30,Ugz6fzJaPh4J6mtTJON4AaABAg,是素盞『嗚』尊喔,裕浦木,1,2021/7/7,14:55:13
Press_Play,P7ZKlumj7B8,用畫的就能看相！亂入別人的Gather線上辦公室 feat. 優兔數位【#簡少年 #不負責任面相學】,2021/7/3,7171,173,23,UgzGm04NuQ6tIPQ9P494AaABAg,感覺喜歡講電話不喜歡打字的人，比較懶比較急(或說是比較快)，會覺得打字太慢了。,程學穎,0,2022/4/22,6:36:10
Press_Play,P7ZKlumj7B8,用畫的就能看相！亂入別人的Gather線上辦公室 feat. 優兔數位【#簡少年 #不負責任面相學】,2021/7/3,7171,173,23,Ugwmm_adjtNad4yssQh4AaABAg,XD 我不喜歡講電話，雖然聽力沒有問題，但發現有少數人的聲音、我聽起來就是亂碼，<br>倒致我接起第一次對話的人的電話、壓力巨大。<br>然後我常常被說是臉肉多、大眼高鼻的人。,Jona,1,2021/11/1,1:52:02
Press_Play,P7ZKlumj7B8,用畫的就能看相！亂入別人的Gather線上辦公室 feat. 優兔數位【#簡少年 #不負責任面相學】,2021/7/3,7171,173,23,UgxY3YHRbAg-9xg22up4AaABAg,抓到角色偷懶 超好笑,葉宵夜,0,2021/7/14,14:48:31
Press_Play,P7ZKlumj7B8,用畫的就能看相！亂入別人的Gather線上辦公室 feat. 優兔數位【#簡少年 #不負責任面相學】,2021/7/3,7171,173,23,UgypRAY93yYoVq2nrsB4AaABAg,我是來看少年翻車的 怎麼結局這麼PEACE,Luka Megurine,0,2021/7/7,19:32:33
Press_Play,P7ZKlumj7B8,用畫的就能看相！亂入別人的Gather線上辦公室 feat. 優兔數位【#簡少年 #不負責任面相學】,2021/7/3,7171,173,23,UgwQ4JH44UYlDSAc0Md4AaABAg,老闆好像很強～,LCM,0,2021/7/4,7:44:27
Press_Play,P7ZKlumj7B8,用畫的就能看相！亂入別人的Gather線上辦公室 feat. 優兔數位【#簡少年 #不負責任面相學】,2021/7/3,7171,173,23,UgyqA2OjJIBoVWx-_Q14AaABAg,這老闆也太美了吧,peteru4z06,1,2021/7/3,21:37:07
Press_Play,P7ZKlumj7B8,用畫的就能看相！亂入別人的Gather線上辦公室 feat. 優兔數位【#簡少年 #不負責任面相學】,2021/7/3,7171,173,23,UgyN30r_AcEEomEB1AV4AaABAg,這間公司的員工都太正了吧...,Jiaru Lin,6,2021/7/3,20:08:45
Press_Play,P7ZKlumj7B8,用畫的就能看相！亂入別人的Gather線上辦公室 feat. 優兔數位【#簡少年 #不負責任面相學】,2021/7/3,7171,173,23,Ugzb7E19CdlKRG8WC_B4AaABAg,呂布 XD,施博允,0,2021/7/3,19:08:03
Press_Play,P7ZKlumj7B8,用畫的就能看相！亂入別人的Gather線上辦公室 feat. 優兔數位【#簡少年 #不負責任面相學】,2021/7/3,7171,173,23,Ugw6KAIa9Iw5teT0Wpx4AaABAg,員工都很可愛ㄟ~~<br>老闆更是美女！！,stoneje2009,1,2021/7/3,17:19:04
Press_Play,P7ZKlumj7B8,用畫的就能看相！亂入別人的Gather線上辦公室 feat. 優兔數位【#簡少年 #不負責任面相學】,2021/7/3,7171,173,23,UgxHC0-nIWlz7tA3zBV4AaABAg,蠻好笑的,陳涵宇,0,2021/7/3,16:24:03
Press_Play,P7ZKlumj7B8,用畫的就能看相！亂入別人的Gather線上辦公室 feat. 優兔數位【#簡少年 #不負責任面相學】,2021/7/3,7171,173,23,UgzZN-ii7RZUrxbViCd4AaABAg,畫臉看相，簡少年有說過是日本的一種卜卦法，少年上小明星大跟班節目時，也有展現過！,林俊宇,0,2021/7/3,16:10:13
Press_Play,P7ZKlumj7B8,用畫的就能看相！亂入別人的Gather線上辦公室 feat. 優兔數位【#簡少年 #不負責任面相學】,2021/7/3,7171,173,23,UgyVN0ZK6uPNQPULeZV4AaABAg,好想給老師看面相呀，太有趣了,wawa Tsai,1,2021/7/3,14:26:45
Press_Play,P7ZKlumj7B8,用畫的就能看相！亂入別人的Gather線上辦公室 feat. 優兔數位【#簡少年 #不負責任面相學】,2021/7/3,7171,173,23,UgwQHaKCNNZVmTElLnt4AaABAg,哇 公司都美女🤣,ying ying,2,2021/7/3,13:43:57
Press_Play,P7ZKlumj7B8,用畫的就能看相！亂入別人的Gather線上辦公室 feat. 優兔數位【#簡少年 #不負責任面相學】,2021/7/3,7171,173,23,Ugx8tzRWkMhnqngXw1N4AaABAg,居然自己主持。加恩放手了？,Y C,0,2021/7/3,13:32:09
Press_Play,P7ZKlumj7B8,用畫的就能看相！亂入別人的Gather線上辦公室 feat. 優兔數位【#簡少年 #不負責任面相學】,2021/7/3,7171,173,23,UgwjhVAavA2xVlXWu8N4AaABAg,畫畫居然也能看，好神,熊子美好時光,1,2021/7/3,13:29:01
Press_Play,P7ZKlumj7B8,用畫的就能看相！亂入別人的Gather線上辦公室 feat. 優兔數位【#簡少年 #不負責任面相學】,2021/7/3,7171,173,23,Ugy9qKGzP3MBzg1A8jl4AaABAg,少年真的很酷XD<br>雖然常常被問題考倒～或是被加恩哈哈哈哈,Frady,0,2021/7/3,13:20:12
Press_Play,P7ZKlumj7B8,用畫的就能看相！亂入別人的Gather線上辦公室 feat. 優兔數位【#簡少年 #不負責任面相學】,2021/7/3,7171,173,23,UgzT91GBLoug6uDX-xt4AaABAg,你這是什麼邪教😂😂😂（會上癮,Lee Daniel,1,2021/7/3,13:15:03
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,UgyRyF7vlejoPvDDDF14AaABAg,"特別感謝粉絲 八六<br>不好意思，因影片長度有做調整，在此附上更新後的timecode❤️<br><br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=0m00s"">0:00</a> 片頭<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=0m19s"">0:19</a> 節目開始<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=3m08s"">3:08</a> 顏藝<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=4m38s"">4:38</a> 【自選話題一：令人在意的網路詞彙】<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=12m56s"">12:56</a> 鍵盤壓到胸部<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=13m20s"">13:20</a> 阿達的放送事故<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=14m50s"">14:50</a> 康康示範用下巴打字<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=15m51s"">15:51</a> 被兩邊下巴夾擊的阿達<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=17m28s"">17:28</a> 【關於各種縮寫】<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=24m00s"">24:00</a> 達哈青春回憶的縮寫<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=24m56s"">24:56</a> 來自高雄康的造謠：旗巷奶奶<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=26m31s"">26:31</a> 【自選話題二 關於斷捨離的抉擇】<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=32m41s"">32:41</a> 康康大學的東西留在工作室<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=39m08s"">39:08</a> 哈利：阿達掉落的頭髮會留嗎？<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=40m34s"">40:34</a> 康康閃退<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=41m20s"">41:20</a> 康康再現：把阿達的書信都給我<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=43m26s"">43:26</a> 阿達逃避人會成長的話題<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=44m44s"">44:44</a> 哈利的謝盈萱<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=45m16s"">45:16</a> 康康cue阿達演黃健瑋＆康康爆音<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=46m39s"">46:39</a> 阿達的拉彈弓式「幹你娘。機掰」<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=49m07s"">49:07</a> 誤會話題是慾望街車而羞愧中離的哈利<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=50m34s"">50:34</a> 【遊戲：三小畫家】<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=1h07m58s"">1:07:58</a> 康康的畫作 精華1<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=1h26m42s"">1:26:42</a> 康康的畫作 精華2<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=1h23m00s"">1:23:00</a> 阿達曬貓<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=1h25m12s"">1:25:12</a> 阿達曬貓",PressPlay Academy,10,2021/7/6,3:01:39
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,UgwiEc4WFjMhzkVndSt4AaABAg,"<a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=38m32s"">38:32</a><br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=1h19m53s"">1:19:53</a> 插座<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=1h23m36s"">1:23:36</a><br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=1h27m55s"">1:27:55</a> 謝盈萱<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=1h30m08s"">1:30:08</a> 彈簧床",KangYuJie,0,2022/5/11,5:13:33
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,UgxYbaMxeO0IKqeAV394AaABAg,我現在才知道www笑的意思...<br><br>我也會括弧一半 但都是動作 劇本的概念<br>但只會括弧一半是因為..我懶再切到標點符號鍵盤就送出（🤦🏼‍♀️）,Anny 妮,0,2021/11/30,14:46:39
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,UgwOyUaPQRqzwew9-9t4AaABAg,不習慣&#39;康康在畫面的左邊耶.. 哈,展展,0,2021/7/20,0:40:50
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,Ugyb9hwf-MGUyI4SZe14AaABAg,史密斯呢？(((((((到底www<br>RPG新iD：怒火蔥燒牛肉麵,Emma Hu,0,2021/7/10,17:45:05
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,Ugys8Y09NNkYgDaiiF94AaABAg,"<a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=13m22s"">13:22</a> 再次證明　阿達的功力至少超越其他二位5～10年　裝傻的程度連自己都無法預料",宅知道臭臭3號,1,2021/7/5,19:43:37
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,Ugwy5rHXT0kAPBl3Y2V4AaABAg,超想收演員的自我修養的啊！🤣 現在好像真的很難買到了,Joy Chu,1,2021/7/5,17:21:10
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,Ugxzq_AHiZVYnbeR5Ix4AaABAg,本集亮點 核融合=受精,方大眼,0,2021/7/5,14:34:38
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,Ugy6DP7Qrsbh4rgsEfN4AaABAg,www 　(ワロタ)　waroda,鄭勝元,0,2021/7/5,12:57:14
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,UgwYJUwUNltaI28lPhN4AaABAg,括號裡的文字應該表示一種「感覺」，<br>「咦？是不是哪裡怪怪的？」<br>「喔？這不對吧？」<br>「嗯？好像是又好像不是？」<br><br>比方說：<br>女神哈利的優點很多啊！<br>像是⋯<br>⋯<br>⋯<br>⋯<br>下巴可以購置物袋啊！<br>（咦？,王淳正,0,2021/7/5,3:51:00
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,UgyqTRNTMhONDCfForp4AaABAg,那天聽到有個女同學說：「我今天忘記吃我的B了。」大家猜她縮講了什麼？,Clare Yu,0,2021/7/4,12:43:40
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,UgxlJ-W9HALOONC95Al4AaABAg,風獅爺應該是因為提示太明顯，三個字+地方特產，出來個雕像，直覺就是風獅爺或魚尾獅了,Hao,0,2021/7/4,1:55:12
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,UgzhniMB4ejjZ-ZzJg94AaABAg,"<a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=22m08s"">22:08</a><br>阿達:*表演個消失的Mag-",阿禾,0,2021/7/3,2:24:34
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,UgxboW7mQWQoQmXJGgR4AaABAg,這節目厲害的點<br>就是可以讓我開心<br>聽一個人罵髒話<br>（1分鐘,黑狐,1,2021/7/3,2:19:53
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,Ugz3ZkN0PIF_qxPFTXp4AaABAg,每次提到莫名其妙的縮寫我就一定要婊一個：<br>你司我司貴司敝司🙄🙄🙄🙄🙄<br><br>搞得好像大家都在內政部當公務員似的🤣🤣🤣🤣,MingEn Chung,4,2021/7/3,0:35:27
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,UgxPWlZWaraWKAwvmu14AaABAg,"<a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=08m54s"">08:54</a> 片頭　　<a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=9m13s"">9:13</a> 節目開始<br>＝＝以下方便回味用時間碼＝＝<br><br><br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=12m02s"">12:02</a> 顏藝<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=13m32s"">13:32</a> 【自選話題一：令人在意的網路詞彙】<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=21m50s"">21:50</a> 鍵盤壓到胸部<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=22m14s"">22:14</a> 阿達的放送事故<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=23m44s"">23:44</a> 康康示範用下巴打字<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=24m45s"">24:45</a> 被兩邊下巴夾擊的阿達<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=26m22s"">26:22</a> 【關於各種縮寫】<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=32m54s"">32:54</a> 達哈青春回憶的縮寫<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=33m50s"">33:50</a> 來自高雄康的造謠：旗巷奶奶<br><br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=35m25s"">35:25</a> 【自選話題二　關於斷捨離的抉擇】<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=41m35s"">41:35</a> 康康大學的東西留在工作室<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=48m02s"">48:02</a> 哈利：阿達掉落的頭髮會留嗎？<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=49m28s"">49:28</a> 康康閃退<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=50m14s"">50:14</a> 康康再現：把阿達的書信都給我<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=52m20s"">52:20</a> 阿達逃避人會成長的話題<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=53m38s"">53:38</a> 哈利的謝盈萱<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=54m10s"">54:10</a> 康康cue阿達演黃健瑋＆康康爆音<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=55m33s"">55:33</a> 阿達的拉彈弓式「幹你娘。機掰」<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=58m01s"">58:01</a> 誤會話題是慾望街車而羞愧中離的哈利<br><br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=59m28s"">59:28</a> 【遊戲：三小畫家】<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=1h16m52s"">1:16:52</a> 康康的畫作 精華1<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=1h35m36s"">1:35:36</a> 康康的畫作 精華2<br><br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=1h31m54s"">1:31:54</a> 阿達曬貓<br><a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=1h34m06s"">1:34:06</a> 阿達曬貓",八六,25,2021/7/2,18:11:31
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,UgxGipH4ChFle36IJot4AaABAg,"<a href=""https://www.youtube.com/watch?v=M1i62b2KmEY&amp;t=9m13s"">9:13</a>開始，每次都錯過直播😢😢😢不過回放我會多聽幾次喔😉",婷婷,2,2021/7/2,16:03:11
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,UgxLACVL4XCJuNXs40N4AaABAg,以後達康粉認親就這樣XD ）欸嘿w（ <br>節目後段就是鯉魚湧出的時間w 達康心電感應成功w<br>以後每次還在講都要穿免責T了w<br>下週有頑劣中學生~禮拜天有OPEN NIGHT~期待~,張乃文,6,2021/7/2,15:11:46
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,Ugx_t_fxLzzL_RKFkHJ4AaABAg,"是說我最近在喜劇太太的直播那邊發現么么跟 Mayu 對彥達公的真情告白<br>實在太讓人快樂  不能只有我看到！！！<br>分享給大家：<a href=""https://youtu.be/BqQbI7iwZXA"">https://youtu.be/BqQbI7iwZXA</a><br>大概54：42那邊哈哈哈哈哈",好同學,9,2021/7/2,13:56:33
Press_Play,M1i62b2KmEY,自選話題來囉！達康哈線上陪聊 【#達康還在講 #自選話題】,2021/7/2,21833,323,69,Ugz1831SDj2e4YL9b6t4AaABAg,)希望康康今晚不會夢到埃及豔后來暗殺他(,柒柒,10,2021/7/2,13:47:03
Press_Play,_0m4_6z1_kg,要不要來我家看貓貓？共譜浪浪之愛  feat. 卡布爸媽【#不正常愛情研究中心】,2021/6/30,3245,62,6,Ugz6_cU3hv6j7_dZpWN4AaABAg,之前也送養過貓咪，<br>表明了領養條件、貓咪背景以及可以的話補貼飼料或貓砂會非常感謝，<br>由於送養的那隻很多人欲領養 (可能因為顏色大家喜歡)，<br>審核後交給條件最好的人領養走了，<br>結果大概過了幾個月收到動保處的紅單，<br>被請去動保處那邊了解情形 (不到場說明將開罰10萬)，<br>還派人來住家稽查，<br>原來是有領養人因為沒被選擇到所以將訊息截圖舉發說違法販售寵物，<br>即便個人舉證說只提出想法並沒有強制要求，<br>貓砂也是領養人自願贈送也沒有用，<br>只要有「以物易物」或是「金錢往來」就可以視作販售，<br>最後是退還了貓砂並將領養人收回貓砂的部分回報給動保處才全部結束。<br><br> 分享個人經驗提醒一下各位愛媽們，<br>避免被所謂的正義人士或者有心份子找麻煩...<br>我最氣的是明明還有其他小貓，<br>結果大家都指名「只」有意領養那！一！隻！,吳玟靜,1,2021/7/14,16:39:45
Press_Play,_0m4_6z1_kg,要不要來我家看貓貓？共譜浪浪之愛  feat. 卡布爸媽【#不正常愛情研究中心】,2021/6/30,3245,62,6,Ugy_pJigQj6lSgHXzAB4AaABAg,"<a href=""https://www.youtube.com/watch?v=_0m4_6z1_kg&amp;t=32m34s"">32:34</a><br>量子糾纏",s19205038,0,2021/7/3,12:22:34
Press_Play,_0m4_6z1_kg,要不要來我家看貓貓？共譜浪浪之愛  feat. 卡布爸媽【#不正常愛情研究中心】,2021/6/30,3245,62,6,UgwU28G-njHsY8AvdbF4AaABAg,上面都是貓奴嗎！,黃豪平,4,2021/7/1,3:33:49
